,artistas,cancion_id,emocion,imagen,preview_url,titulo
87,['Julia Michaels'],7bf9fiS2x8BzB9XWZU14wv,Aburrido,https://i.scdn.co/image/435984b16d04f75e2b363ff040d93325ca6968fa,https://p.scdn.co/mp3-preview/785bc6bbb9c38866e407c7a0e0ee2474c39bc9af?cid=8ef0ee1341c140f2bfebf028664b280d,Heaven
88,['The Libertines'],3M0YwlWNPX8cfWQjYsXTpu,Excitado,https://i.scdn.co/image/83f2c828c5e27491142d30cc0060f08f901a81ab,https://p.scdn.co/mp3-preview/6c7c78570ccee8bf45b3a6d498d0643e85e6366d?cid=8ef0ee1341c140f2bfebf028664b280d,Don't Look Back into the Sun
89,['Vetusta Morla'],2UFq3PFPpILeaD54n8i2Jw,Relajado,https://i.scdn.co/image/be4ff0ab0026013e7efafc5a0eb63b64e83fc010,https://p.scdn.co/mp3-preview/1db96b4a689cc0d2d333a5b8af8cf2cc2874bde8?cid=8ef0ee1341c140f2bfebf028664b280d,Al Respirar
90,['Coldplay'],2WXTF0qgKbczC2O8VymeLO,Excitado,https://i.scdn.co/image/71a6e5fb658be6615d4857a3fba69a1dd597e5c8,https://p.scdn.co/mp3-preview/38ad65005f9c3c4739ee8d9e79990f6ec0459e2e?cid=8ef0ee1341c140f2bfebf028664b280d,"A Sky Full Of Stars - Live At The Royal Albert Hall, London"
91,['Manolo Tena'],2nFGE49lk8EJhsp4j9OZU6,Aburrido,https://i.scdn.co/image/de481befc25873f0e47c76fafb1a530e446340e0,https://p.scdn.co/mp3-preview/6622ddb49c17ba33c982ad023145bbcd36ec2e6b?cid=8ef0ee1341c140f2bfebf028664b280d,Quiero Beber y No Olvidar
92,['Muse'],383QXk8nb2YrARMUwDdjQS,Excitado,https://i.scdn.co/image/849eecf3c9df835181c2970c435ac2d008346ea3,https://p.scdn.co/mp3-preview/9825aad9fc20222cfd2db3eba32469181b90c8d8?cid=8ef0ee1341c140f2bfebf028664b280d,Psycho
93,['The Strokes'],6mVD1SfTvlFAPVi7txFL5H,Excitado,https://i.scdn.co/image/c1b2df9385e01aedc5288dfa315329f4c1dd79e1,https://p.scdn.co/mp3-preview/e56f2519f27ed5ee107652e2a127eb90d9c864ab?cid=8ef0ee1341c140f2bfebf028664b280d,Machu Picchu
94,"['Mark Ronson', 'Bruno Mars']",32OlwWuMpZ6b0aN2RZOeMS,Excitado,https://i.scdn.co/image/77469465db1f618941285359fc3596601859566b,https://p.scdn.co/mp3-preview/88a794d97fcb4475f72a27be7baf71b94d5a9dda?cid=8ef0ee1341c140f2bfebf028664b280d,Uptown Funk
95,"['Marshmello', 'Khalid']",7vGuf3Y35N4wmASOKLUVVU,Calmado,https://i.scdn.co/image/2ce516d3f99db708defab97b4294d95bea27cd9f,https://p.scdn.co/mp3-preview/d779881bd6bbcced00dbf7f5b87e3374bf7c058b?cid=8ef0ee1341c140f2bfebf028664b280d,Silence
96,['Coldplay'],7IX7VAXujvcZ3e1PG7sGP7,Aburrido,https://i.scdn.co/image/9c2c4a9ac9726bfd996ff96383178bbb5efc59ab,https://p.scdn.co/mp3-preview/4651a15070f7830d76c5648d57414ecbb792a49e?cid=8ef0ee1341c140f2bfebf028664b280d,Kaleidoscope
97,['Arctic Monkeys'],2x8evxqUlF0eRabbW2JBJd,Excitado,https://i.scdn.co/image/637c657bc3053d9f5fecad1c9ae68e20d8ab2eb6,https://p.scdn.co/mp3-preview/cb8560b45aa0d4028e94a2648686c460641074d0?cid=8ef0ee1341c140f2bfebf028664b280d,Fluorescent Adolescent
98,"['Leslie Grace', 'Noriel']",31M5m42C3EGlbydf9XB5to,Sereno,https://i.scdn.co/image/ac8782e1a912be5a3e10230fe7a429bd6dfcc964,https://p.scdn.co/mp3-preview/8b4c1a9054f9eb2dc0354f0febe50d419fac03aa?cid=8ef0ee1341c140f2bfebf028664b280d,Duro y Suave
99,['Guayacán Orquesta'],2a9GmxqMHUwdAMOBti5a8I,Excitado,https://i.scdn.co/image/d134c04515c45521993e05998f1e502c759662e9,https://p.scdn.co/mp3-preview/15a48be6bb626670f6dda8067264200f34aa2eb5?cid=8ef0ee1341c140f2bfebf028664b280d,Invierno en Primavera - Salsa
100,"['Agoney', 'Aitana', 'Amaia Romero']",49YexnnJd3Oe3QD9aWDPD0,Deprimido,https://i.scdn.co/image/faa22e91af58497d7d45be700dd9ec6e4255a2f6,https://p.scdn.co/mp3-preview/c7fed45e4dea3ad3a3b4804ae4a8ebd9a1fcf4d5?cid=8ef0ee1341c140f2bfebf028664b280d,Lucha De Gigantes
101,['Slowdive'],0GN3fXUdsTHeUg50xfDS0V,Aburrido,https://i.scdn.co/image/f329421be006952c25a84336a98ed788504da789,https://p.scdn.co/mp3-preview/df48c7eb0a0ae26be5861ffcda6d8f477823267f?cid=8ef0ee1341c140f2bfebf028664b280d,Sugar for the Pill
102,['Bongo Botrako'],5POVqopleYwfzo5SYovlKK,Excitado,https://i.scdn.co/image/cebe88d4d4a07a3d5ce9f461b410624600ab9fe3,https://p.scdn.co/mp3-preview/f4058d3343288256e545a0025044aef1b9b69682?cid=8ef0ee1341c140f2bfebf028664b280d,Todos los días sale el sol
103,['The Rolling Stones'],78Az0Z1vNJgqv9QSB0ULLV,Excitado,https://i.scdn.co/image/4b1608f7f329f7cb6adafaf52292915d3dd481b9,https://p.scdn.co/mp3-preview/ea91c55a30822b8fb2636b2d111b403d3bf41413?cid=8ef0ee1341c140f2bfebf028664b280d,Paint It Black
104,"['Carlinhos Brown', 'DJ Dero']",2hTHrvVAXzidaiYHwFha9P,Excitado,https://i.scdn.co/image/78938dcd744e283846ed7aeed324069b9745086d,https://p.scdn.co/mp3-preview/e9e0770f45ffb569c5982a5cb8d2c769b4509f6b?cid=8ef0ee1341c140f2bfebf028664b280d,Maria Caipirinha - House Samba - 133 bpm
105,['Portugal. The Man'],6QgjcU0zLnzq5OrUoSZ3OK,Exaltado,https://i.scdn.co/image/7eebbc8e776e287b400d7ef6efec97b9f90aa3ea,https://p.scdn.co/mp3-preview/c32d9479367a99fcf5f881e23e1381e6f87214e9?cid=8ef0ee1341c140f2bfebf028664b280d,Feel It Still
106,['Daddy Yankee'],2j2fIJGh4PMdXt9ULI5Tlc,Exaltado,https://i.scdn.co/image/b30e1840b076761a5047b16263f591d0a811a674,https://p.scdn.co/mp3-preview/59585ccaf82f00b0bcf836b3954c9b3f28fe3a65?cid=8ef0ee1341c140f2bfebf028664b280d,Dura
107,['La Pegatina'],2gKmJ6OgQRnOy36MY8qK3V,Activo,https://i.scdn.co/image/e4e443807a47fabd1d5040741aae199c94ed246a,https://p.scdn.co/mp3-preview/67c1d47b956f46daabfa8a34d549d28e6b50130c?cid=8ef0ee1341c140f2bfebf028664b280d,Lloverá y Yo Veré
108,['Coldplay'],4MFCXniy7I8tj0GXtf3wgC,Sereno,https://i.scdn.co/image/2752509f00ef3cf46bf7fcb6433e3a3a631ed10c,https://p.scdn.co/mp3-preview/f5c8203c517a906dd581e0faeca84d1e0206c8b6?cid=8ef0ee1341c140f2bfebf028664b280d,Adventure Of A Lifetime
109,['Huntza'],0kEJ6yKhyKiEujr3WtFtNM,Exaltado,https://i.scdn.co/image/e1a796116ed75fe4b69ea81507e84e5e7517129c,https://p.scdn.co/mp3-preview/2b7ab1b74d3224931d619342a87351959e22e713?cid=8ef0ee1341c140f2bfebf028664b280d,Aldapan Gora
110,['Bon Iver'],1LfWibYjk0TD8YNPtzym9A,Alegre,https://i.scdn.co/image/3a3fc1256e0b30ebedd13dee5d3071744163cd63,https://p.scdn.co/mp3-preview/67b51d90ffddd6bb3f095059997021b589845f81?cid=8ef0ee1341c140f2bfebf028664b280d,33 “GOD”
111,"['Drake', 'Majid Jordan']",6jdOi5U5LBzQrc4c1VT983,Exaltado,https://i.scdn.co/image/a29819ea36c495e217f0f2005bdfe0be50567fc5,https://p.scdn.co/mp3-preview/042da7bf83b274e19dfe3304ef4a6c6cc009441f?cid=8ef0ee1341c140f2bfebf028664b280d,"Hold On, We're Going Home"
112,['Wayne Beckford'],5u87nD5pHsdtkO8ib1QoXU,Exaltado,https://i.scdn.co/image/c9bc88856fd0fff9052b79d7c792fbe217ed5c95,https://p.scdn.co/mp3-preview/5528403ad348e9ee169ee04311921bd1266915f0?cid=8ef0ee1341c140f2bfebf028664b280d,Too Many Girls
113,['Daughter'],4iqp8FcY9xlLxJvnl9dMrJ,Alegre,https://i.scdn.co/image/891987162390cd72c3381984f4e8d854eec2e075,https://p.scdn.co/mp3-preview/e78c615162495f44a9d119a6143d277a03c54ea2?cid=8ef0ee1341c140f2bfebf028664b280d,Fossa
114,['Antonio Flores'],1gh0aMZmO6o30LS12lEJWQ,Aburrido,https://i.scdn.co/image/4b97149f7791566246f1fa9b1211373af6b9bf2e,https://p.scdn.co/mp3-preview/e4c333d1920fe6cf769e6be1e236cf93f563ceb4?cid=8ef0ee1341c140f2bfebf028664b280d,Siete Vidas
115,['Antonio Vega Talles'],2WArBAn33qGFZytV6Pznja,Aburrido,https://i.scdn.co/image/9056d3abe4c578ea469e239164c15d73a603f739,https://p.scdn.co/mp3-preview/eea1c99d598b2849b2ae01802c960814f19d48ab?cid=8ef0ee1341c140f2bfebf028664b280d,Se Dejaba Llevar Por Ti
116,['R.E.M.'],6YpwcSOgpLosJm4jXXHlu0,Deprimido,https://i.scdn.co/image/2ef705480d6fa303e582ac226c54c403247b5f19,https://p.scdn.co/mp3-preview/43f4dc823051ea855df0f9ba3c788673b32a329d?cid=8ef0ee1341c140f2bfebf028664b280d,Everybody Hurts
117,['Camellos'],74XXGRafDJ4ZZrFKTyZl7G,Exaltado,https://i.scdn.co/image/3f63cba4ce50b04c7958daedffe731d540b96c1f,https://p.scdn.co/mp3-preview/80c6297aa904ada058c152a3096dfa3a70118469?cid=8ef0ee1341c140f2bfebf028664b280d,Becaria
118,['The Kooks'],5xoUgPXbMNUmoHU0Enwtwq,Exaltado,https://i.scdn.co/image/2091e88d1ddde2be64e429ae880930cd53f35272,https://p.scdn.co/mp3-preview/e34e0b5627a27e002939431af367b87dbc0f8d56?cid=8ef0ee1341c140f2bfebf028664b280d,She Moves In Her Own Way
119,['Bonnie Tyler'],3W8KQQD2FZPLVqflvYYyjT,Excitado,https://i.scdn.co/image/64e6dbef19eb4c80cd4c506a0d87c57c06f6589f,https://p.scdn.co/mp3-preview/2db9a6e2fc7055987b4047e086a44bebda55e8b2?cid=8ef0ee1341c140f2bfebf028664b280d,Total Eclipse of the Heart
120,['Alex Torres'],1jmBEQ0EyJjYGN53lZ02V2,Relajado,https://i.scdn.co/image/5f5026e9417407436c13067e851d6a14cb9f7fc3,https://p.scdn.co/mp3-preview/a02d2e5c57b2183fd7bf0908e3ad0dde9e4ecdf4?cid=8ef0ee1341c140f2bfebf028664b280d,Travesuras De La Vida
121,['Pereza'],4Hdt8DW8gAst1B9IIbKqjk,Sereno,https://i.scdn.co/image/101a632646b7ac8237988b95e4691c833b53197f,https://p.scdn.co/mp3-preview/219772491765dcecb31e4973f5c303c5a9d0cc7e?cid=8ef0ee1341c140f2bfebf028664b280d,Windsor
122,"['Technicolor Fabrics', 'Siddhartha']",1g25818Mx0Ejt0TRGRlvHi,Sereno,https://i.scdn.co/image/97b1ec0fd0280be4beb408ee2e13cef4243863c2,https://p.scdn.co/mp3-preview/b1fbdbdc83fb2c24abd90dbcd3b215f28fd86e01?cid=8ef0ee1341c140f2bfebf028664b280d,Fuma
123,['Kanye West'],4y6c5vMzKKM3KsMbHtjKx5,Calmado,https://i.scdn.co/image/76b60fce50c9af8ec1aa4e8fb2cb4a7265ff2004,https://p.scdn.co/mp3-preview/1e7f58c67c822f53b2a2e3bd508abd4286f19a35?cid=8ef0ee1341c140f2bfebf028664b280d,Stronger
124,['The Chainsmokers'],2IKZkwHI5zsZf70STuhvOX,Calmado,https://i.scdn.co/image/ff161161c734a4f24d3ce7cfccf4bde7ac8443d1,https://p.scdn.co/mp3-preview/27fc0c96c3851fd22bee2fc3337567255e6b2539?cid=8ef0ee1341c140f2bfebf028664b280d,Sick Boy
125,['Franz Ferdinand'],20I8RduZC2PWMWTDCZuuAN,Excitado,https://i.scdn.co/image/abf2f2cbeff74c913790dcebe02fdf17b230b5e3,https://p.scdn.co/mp3-preview/399c401370438be449c2aebff816ba8c62559871?cid=8ef0ee1341c140f2bfebf028664b280d,Take Me Out
126,['Phoenix'],7zkDEBSxkcBVsStS4qBFpK,Sereno,https://i.scdn.co/image/b9de597614b9b5764c486c27f5d32e7f36c32b5a,https://p.scdn.co/mp3-preview/6675be62d15f4555cc4f8f622897999229a1e965?cid=8ef0ee1341c140f2bfebf028664b280d,Lisztomania
127,"[""Adolescent's Orquesta""]",2xUqhRMido4xsYcMyBt775,Triste,https://i.scdn.co/image/e71179ec432a52bdd0d4fcd6809f19291972012c,https://p.scdn.co/mp3-preview/129fcab21b7cfb3d2ec5eacd379e06618f5fd675?cid=8ef0ee1341c140f2bfebf028664b280d,Clase Social
128,"['Zedd', 'Maren Morris', 'Grey']",2ARqIya5NAuvFVHSN3bL0m,Excitado,https://i.scdn.co/image/3757dc06d7fa51f0fa238b7feb0cd3382502db0f,https://p.scdn.co/mp3-preview/f1a2269f4a6a95e9a37c01a9ada80983f9535b5c?cid=8ef0ee1341c140f2bfebf028664b280d,The Middle
129,['Ed Sheeran'],0tgVpDi06FyKpA1z0VMD4v,Alegre,https://i.scdn.co/image/e6a84983ed9b0a04ce633b021329f7df034e7c7c,https://p.scdn.co/mp3-preview/9779493d90a47f29e4257aa45bc6146d1ee9cb26?cid=8ef0ee1341c140f2bfebf028664b280d,Perfect
130,"['Martin Garrix', 'Troye Sivan']",6jA8HL9i4QGzsj6fjoxp8Y,Calmado,https://i.scdn.co/image/43edaea9f6083bc1faf3d485078300f3f6ce418d,https://p.scdn.co/mp3-preview/090c4307f87985a4fd16f87ed10660b86207dfd2?cid=8ef0ee1341c140f2bfebf028664b280d,There for You
131,['Cheryl Lynn'],58r4JuwHhXLAkttkaUZfLw,Excitado,https://i.scdn.co/image/f3f0ff3245b1eb988555c9a46ed204b323c9f4d3,https://p.scdn.co/mp3-preview/ab447a254b5b221d15eb8b6acaa4297574ac4ace?cid=8ef0ee1341c140f2bfebf028664b280d,Got to Be Real
132,['Eagles'],40riOy7x9W7GXjyGp4pjAv,Excitado,https://i.scdn.co/image/a5d370a3ea82efa63784521a1d7352db0a7a4d3a,https://p.scdn.co/mp3-preview/50e82c99c20ffa4223e82250605bbd8500cb3928?cid=8ef0ee1341c140f2bfebf028664b280d,Hotel California - Remastered
133,['Foster The People'],4HRa9ZWcmZ8JD7UySPu0wT,Exaltado,https://i.scdn.co/image/fb4998c955d8eba049ffbfc7ab8523a4a4a1f7e9,https://p.scdn.co/mp3-preview/5773cb56fd97ec8c1e64b762c13fe5f30367a59c?cid=8ef0ee1341c140f2bfebf028664b280d,Don't Stop (Color on the Walls)
134,"[""Rag'n'Bone Man""]",58zsLZPvfflaiIbNWoA22O,Excitado,https://i.scdn.co/image/32cd1e793e60dc3d05c4eae10338884618240a45,https://p.scdn.co/mp3-preview/986d03f0f255aba008564dc6364d8ffc17e46704?cid=8ef0ee1341c140f2bfebf028664b280d,Human
135,['David Pabon'],0vMywJjFDTF7fhUxTBD3a3,Sereno,https://i.scdn.co/image/2c54c1bc1d60c85802a65eb47b6b9f53d1d033d1,https://p.scdn.co/mp3-preview/9de016057a7896734a359e934438e52c531e3617?cid=8ef0ee1341c140f2bfebf028664b280d,Si Me Ves Llorar
136,['M-Clan'],47oZRFceogtlw8Kcu5UGaj,Calmado,https://i.scdn.co/image/84e984ec926ff5afee4748bb22fde79bcdbbf288,https://p.scdn.co/mp3-preview/f999be489fd515be7cf10283e2dfe6d31573a99b?cid=8ef0ee1341c140f2bfebf028664b280d,Miedo
137,"['Selena Gomez', 'Marshmello']",7EmGUiUaOSGDnUUQUDrOXC,Exaltado,https://i.scdn.co/image/9c27203435bf6d23870863875dbecd04db3224b7,https://p.scdn.co/mp3-preview/65f181e2498b3f8c29e6246b724d38edf3929bd6?cid=8ef0ee1341c140f2bfebf028664b280d,Wolves
138,"['Sofia Reyes', 'Jason Derulo', 'De La Ghetto']",4QtiVmuA88tPQiCOHZuQ5b,Activo,https://i.scdn.co/image/d4c7994426515e1167372fd827698066be74a5e2,https://p.scdn.co/mp3-preview/93d0ac52041e580e2dfb7a451f1f9c6443677761?cid=8ef0ee1341c140f2bfebf028664b280d,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)"
139,['Phoenix'],3pzJXZ1PW3l3B69PoTx5lC,Calmado,https://i.scdn.co/image/006c637a6bf4d65af8ee8d1a4b1505f702f051e2,https://p.scdn.co/mp3-preview/469e0d3aa316f9956c7d033b21813c0573ef7c26?cid=8ef0ee1341c140f2bfebf028664b280d,Everything Is Everything
140,['Regina Spektor'],6VUYwnd11VvLWdubhFioLz,Aburrido,https://i.scdn.co/image/4a7b7e34f0e4bda13c467f5730a8af17b6b65ae0,https://p.scdn.co/mp3-preview/f7a56b092c366de6585e926d3d60beca6b042a3c?cid=8ef0ee1341c140f2bfebf028664b280d,On The Radio
141,['Beck'],2oxWmwLmnVkBujTbllajwo,Excitado,https://i.scdn.co/image/94b0164f5d33656886f445fdfedb0322c7054ee5,https://p.scdn.co/mp3-preview/913166141b8fa4a2593c60edb8becb24823fe381?cid=8ef0ee1341c140f2bfebf028664b280d,Loser
142,['El Lado Oscuro de la Broca'],6NCP7pvCgPblZjH6BwBkrf,Exaltado,https://i.scdn.co/image/a1e6f3d2fc12d2e9fdd3a569f35c983ac29c435d,https://p.scdn.co/mp3-preview/a39a1d2f2a12e68aac73580347dec0768d3df5da?cid=8ef0ee1341c140f2bfebf028664b280d,Frenética
143,['Interpol'],7GASUNtLpNwSmvLNkRSRiU,Calmado,https://i.scdn.co/image/9d1f907f3988c7117594050f9f62eceed3fcef70,https://p.scdn.co/mp3-preview/e0d91c4dc0362253f9809126f91b538675f4aedb?cid=8ef0ee1341c140f2bfebf028664b280d,Obstacle 1
144,['Foals'],4c9WmjVlQMr0s1IjbYO52Z,Alegre,https://i.scdn.co/image/0f47ea31117fde908ae7bd66831583bf67d68778,https://p.scdn.co/mp3-preview/39bd1218c0f50535cfab309d6cd2f34aadf1637b?cid=8ef0ee1341c140f2bfebf028664b280d,My Number
145,"['The Weeknd', 'Kendrick Lamar']",4ofvoCdXq99vpMZO4Cfp8x,Exaltado,https://i.scdn.co/image/c6d179eef98885a3e2f9c50fb61518a3b9274d4b,https://p.scdn.co/mp3-preview/592302e7964f6751ce20c72fd91b2f45577e4236?cid=8ef0ee1341c140f2bfebf028664b280d,Pray For Me (with Kendrick Lamar)
146,['Hombres G'],326en3UBPpDT6ESn6gEF62,Activo,https://i.scdn.co/image/12f27c95bb660bce72ab1944fb18347fb00302e4,https://p.scdn.co/mp3-preview/3df785e33a6912b6d1d3b1276224edcb438e8878?cid=8ef0ee1341c140f2bfebf028664b280d,Te Quiero
147,['Pixies'],6mcxQ1Y3uQRU0IHsvdNLH1,Exaltado,https://i.scdn.co/image/d77af93dd4487a1c6f033b705bff310b715baf61,https://p.scdn.co/mp3-preview/5ecbfac4d7b32924d4851b8e50d6d725e25c1c8c?cid=8ef0ee1341c140f2bfebf028664b280d,Where Is My Mind?
148,['Ed Sheeran'],1VdZ0vKfR5jneCmWIUAMxK,Aburrido,https://i.scdn.co/image/43bf97e5b621230110d3d515bd272bde91059d1f,https://p.scdn.co/mp3-preview/37bf226e93591d438dde11e6404e3751a108084f?cid=8ef0ee1341c140f2bfebf028664b280d,The A Team
149,"['Sidecars', 'Dani Martín']",7riXYl8wPi1wkrYrGc56Yh,Exaltado,https://i.scdn.co/image/57a0f13cf3d31dae8ee89a257c4b52bf8c775388,https://p.scdn.co/mp3-preview/11ff491a673208926b49fadb9da0cd55a2d2c699?cid=8ef0ee1341c140f2bfebf028664b280d,Todos mis males (feat. Dani Martín) - Acústico
150,['Slow J'],5aQhZF4zbD4BZcFnmZJLPh,Aburrido,https://i.scdn.co/image/52e957d12202229ea6abed66a0fbbbafc5ed83f0,https://p.scdn.co/mp3-preview/1c38abe33f7047227cf3be63fb77c7eb2f06ff82?cid=8ef0ee1341c140f2bfebf028664b280d,Cristalina
151,"['Major Lazer', 'Justin Bieber', 'MØ']",6Bjtr3tPdto5nyuLYf61sN,Relajado,https://i.scdn.co/image/ba407de919e6194a451aff803764ab3527bae5e8,https://p.scdn.co/mp3-preview/84dfd6aac056df138365df4e49f8887e299bd99e?cid=8ef0ee1341c140f2bfebf028664b280d,Cold Water (feat. Justin Bieber & MØ)
152,"['Liam Payne', 'Rita Ora']",6Hh410vnA0ICJQXD2Ob1H3,Excitado,https://i.scdn.co/image/435984b16d04f75e2b363ff040d93325ca6968fa,https://p.scdn.co/mp3-preview/d34101e8289e702d7b1098850cf25a660c14df7a?cid=8ef0ee1341c140f2bfebf028664b280d,For You (Fifty Shades Freed) (& Rita Ora)
153,['The Enemy'],6zmOoNDKe3aTtIEYFOkmmu,Excitado,https://i.scdn.co/image/97b1a77484d41696e6056c48c2514d27575683c0,https://p.scdn.co/mp3-preview/7a138e0998a808be5297a835c8606c5f3b1d13ff?cid=8ef0ee1341c140f2bfebf028664b280d,Saturday
154,['The Chemical Brothers'],4bz7uB4edifWKJXSDxwHcs,Excitado,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,https://p.scdn.co/mp3-preview/d011972cf6178aebd797ce3271807ec21271860d?cid=8ef0ee1341c140f2bfebf028664b280d,Galvanize
155,['Muse'],0c4IEciLCDdXEhhKxj4ThA,Aburrido,https://i.scdn.co/image/59fbbabeecaade686c44c99e5d1102130556bba1,https://p.scdn.co/mp3-preview/2bb1362f5a9c6264811e5904ee986b2edced38a3?cid=8ef0ee1341c140f2bfebf028664b280d,Madness
156,['MAGIC!'],6RtPijgfPKROxEzTHNRiDp,Exaltado,https://i.scdn.co/image/d973e49823b799c02849cfe149ed28cdbb1a4b07,https://p.scdn.co/mp3-preview/c72b1ced01765ebb7cdc26c679a346bea13121d3?cid=8ef0ee1341c140f2bfebf028664b280d,Rude
157,['Oasis'],79RUMZfMNMpqZnswovvTqv,Exaltado,https://i.scdn.co/image/6aa32e708bb0c0619dbb1a45756c2cade01a39b5,https://p.scdn.co/mp3-preview/48a875fc1117e0c027571813c3c65b7c4fe52cfa?cid=8ef0ee1341c140f2bfebf028664b280d,Wonderwall
158,"['Maroon 5', 'SZA']",3hBBKuWJfxlIlnd9QFoC8k,Calmado,https://i.scdn.co/image/536e82b404b9baadf48afebfbc3019f261862668,https://p.scdn.co/mp3-preview/72b8861c0ef862b347e89f0007a998cb58887394?cid=8ef0ee1341c140f2bfebf028664b280d,What Lovers Do (feat. SZA)
159,['New Order'],1c4OpZ2G1MEcEKSknUZjdD,Exaltado,https://i.scdn.co/image/51a05a6280ef1dd3f9b719ce7431cdfb1086a46b,https://p.scdn.co/mp3-preview/2a4cc64dd6236a0f2368973f778c14b0b1424b70?cid=8ef0ee1341c140f2bfebf028664b280d,Ceremony - Version 1; 2016 Remastered Version
160,['Arcade Fire'],0WZZJ0mDKIkLfL0710ssZt,Exaltado,https://i.scdn.co/image/9e32a5616d2e50b0d152df27d90888075fd3f939,https://p.scdn.co/mp3-preview/5864c6774e3b465bdd73acc807b15bd830fdbbdb?cid=8ef0ee1341c140f2bfebf028664b280d,Neighborhood #1 (Tunnels)
161,['Adele'],1MDoll6jK4rrk2BcFRP5i7,Relajado,https://i.scdn.co/image/d83a086148afe6539dae524607cbe4b6ccdd0360,https://p.scdn.co/mp3-preview/4ab65f9b193ccc37f2059344322462ae5e9dac90?cid=8ef0ee1341c140f2bfebf028664b280d,Hello
162,['The Beatles'],77f3aNeabAbOaSB32Sd5QE,Aburrido,https://i.scdn.co/image/6ed84deed3993bbdfb644f91cb9db2a85b25da38,https://p.scdn.co/mp3-preview/0ed074e48aad07edbc7d24d95b1e751e6311ca37?cid=8ef0ee1341c140f2bfebf028664b280d,Eleanor Rigby - Remastered
163,"['Jason Derulo', 'Nicki Minaj', 'Ty Dolla $ign']",6kex4EBAj0WHXDKZMEJaaF,Excitado,https://i.scdn.co/image/87d0b1856d2c2ce55fdb4c8129e47a6df6f33aff,https://p.scdn.co/mp3-preview/9aa4e0500aae8b33d04f031c454688890ab06468?cid=8ef0ee1341c140f2bfebf028664b280d,Swalla (feat. Nicki Minaj & Ty Dolla $ign)
164,['Amaral'],3DYm7Lp7Fc3xf6WSCq5ntE,Alegre,https://i.scdn.co/image/f78c15edd88a18dad05c84acc94ebbb0596e679a,https://p.scdn.co/mp3-preview/9631485d0e045a1431f2ce123a3b11fcb53f1a76?cid=8ef0ee1341c140f2bfebf028664b280d,Como hablar
165,['Second'],5nsaXFDBPq1ald9WL4L0Cf,Exaltado,https://i.scdn.co/image/4b3e35a253288d8773989f2047d09d954c3dd2c3,https://p.scdn.co/mp3-preview/cfa69cbd0d7c0c5e99c8684d35cb1d8b8c3916db?cid=8ef0ee1341c140f2bfebf028664b280d,Rincón exquisito - Directo 15
166,['Bloc Party'],5jFMzYXf0IIApEJBCAoaaL,Exaltado,https://i.scdn.co/image/7ec1bd06d971b461dc8ffc0830a342e05394237f,https://p.scdn.co/mp3-preview/d79d494afa059d5aed23fa1ee1a8390adf607e66?cid=8ef0ee1341c140f2bfebf028664b280d,This Modern Love
167,"['Bruno Mars', 'Cardi B']",3Vo4wInECJQuz9BIBMOu8i,Activo,https://i.scdn.co/image/816dcd7b9b6651dd39ef483f41583514a3acad3c,https://p.scdn.co/mp3-preview/10fbdd7986417e30e3bbf06d3fa22efe1663b2ee?cid=8ef0ee1341c140f2bfebf028664b280d,Finesse (Remix) [feat. Cardi B]
168,['Camila Cabello'],4eWQlBRaTjPPUlzacqEeoQ,Alegre,https://i.scdn.co/image/8ebf0216fa9d294177e79cfef03628ed68043454,https://p.scdn.co/mp3-preview/51da25797c110cf14b87c3b308f4a86cb3e0afd4?cid=8ef0ee1341c140f2bfebf028664b280d,Never Be the Same
169,"['Alex Sensation', 'Ozuna']",7ofxPmTNMj2GP07g1VZa0O,Exaltado,https://i.scdn.co/image/48dba7d77a29ae33040a4598a5bc063d177fb664,https://p.scdn.co/mp3-preview/d3d3b22ca1620f9d5c236c0e77ffa20d29a518ea?cid=8ef0ee1341c140f2bfebf028664b280d,Que Va
170,['Bejo'],2Rsld4x3uIsk50A1QG4iX2,Calmado,https://i.scdn.co/image/0048c5d575608218c3682896b29ee2e11b960766,https://p.scdn.co/mp3-preview/18ca12e0a932c7049cffa0111ef05ddd79de3343?cid=8ef0ee1341c140f2bfebf028664b280d,Bejismo
171,"['Bakermat', 'Oliver Laib', 'Reinhard Raith']",0GSU6yLOJqO10ziQuBLWOE,Calmado,https://i.scdn.co/image/973bdc23cc30747818fe6460482f4e0ae307d71b,https://p.scdn.co/mp3-preview/485925a17f386d9024ef927bca55563ba23a1ad7?cid=8ef0ee1341c140f2bfebf028664b280d,One Day (Vandaag) - Radio Edit
172,['DZ Deathrays'],4zkGt4SMwqduaIEaR7NgUM,Activo,https://i.scdn.co/image/4492aed6db64e9dae2fd09beb81abe6e16c134cf,https://p.scdn.co/mp3-preview/651238cd16848bf44bce1c4c22df92cd79d20914?cid=8ef0ee1341c140f2bfebf028664b280d,Gina Works At Hearts
173,['Caravan Palace'],7gHkDNieGzYmyuC7E1Xbxw,Excitado,https://i.scdn.co/image/6917af0c3b16f1ab644869e499984f1390ef32d4,https://p.scdn.co/mp3-preview/097019d16f7135066cb9e8d4b3e854d2f1c7825b?cid=8ef0ee1341c140f2bfebf028664b280d,Rock It for Me
